id,name,star_name,orbital_period,radius,ra,dec,duration,transit_depth,model_snr
3867,Kepler-347 d,Kepler-347,85.51926308,2.2175000183333333,289.1995995,49.3056404,8.554,0.028992499999999997,
3868,Kepler-348 b,Kepler-348,7.056753329318181,1.471111111111111,297.2550814,40.5483883,1.991725,0.012464999999999999,
3869,Kepler-348 c,Kepler-348,17.265427599429998,1.14775,297.2550814,40.5483883,5.126771428571429,0.007304,
3870,Kepler-349 b,Kepler-349,5.929762006316667,1.9690999999999999,293.6764689,44.61559720000001,2.4722625,0.042056666666666666,
3871,Kepler-349 c,Kepler-349,12.247666897966667,2.0572222222222223,293.6764689,44.61559720000001,3.3605125,0.04594666666666666,
3872,Kepler-35 b,Kepler-35,131.458,8.16,294.496955,46.6896733,,,
3873,Kepler-350 b,Kepler-350,11.189637733327272,1.649625,285.4195845,39.7061009,5.197085714285714,0.013584000000000002,
3874,Kepler-350 c,Kepler-350,17.848505870492307,2.8034444444444446,285.4195845,39.7061009,5.654928571428571,0.03941666666666666,
3875,Kepler-350 d,Kepler-350,26.136264843138463,2.6063333333333336,285.4195845,39.7061009,6.6619,0.03637166666666667,
3876,Kepler-351 b,Kepler-351,37.05461799283636,2.8587777777777776,286.4527949,42.6577891,5.0095374999999995,0.105475,
3877,Kepler-351 c,Kepler-351,57.2485000790909,3.1744444444444446,286.4527949,42.6577891,6.0601125,0.15135333333333334,
3878,Kepler-351 d,Kepler-351,142.5434243345,2.7281666666666666,286.4527949,42.6577891,8.92155,0.10810800000000001,
3879,Kepler-352 b,Kepler-352,10.055443074354544,0.8867777777777778,299.8966237,46.0519022,2.845225,0.014251666666666668,
3880,Kepler-352 c,Kepler-352,16.332737013554546,1.331,299.8966237,46.0519022,2.1412875000000002,0.029689999999999998,
3881,Kepler-352 d,Kepler-352,6.887299386714287,0.69104672,299.8966237,46.05190220000001,2.3722499999999997,0.008147499999999998,
3882,Kepler-353 b,Kepler-353,5.7956637680666665,1.08275,296.8565596,41.7580749,2.2247714285714286,0.035392,
3883,Kepler-353 c,Kepler-353,8.4109179374,1.7155833333333332,296.8565596,41.7580749,2.347525,0.08274166666666667,
3884,Kepler-354 b,Kepler-354,5.47665247974,1.912,285.7515347,41.3356739,2.51695,0.07056,
3885,Kepler-354 c,Kepler-354,16.9347474239,1.3077142857142856,285.7515347,41.3356739,3.5220000000000002,0.035365,
3886,Kepler-354 d,Kepler-354,24.21028475759,1.437,285.7515347,41.3356739,4.1149375,0.04627,
3887,Kepler-355 b,Kepler-355,11.03172655989,1.527111111111111,285.7994917,42.8117427,4.701471428571429,0.019266,
3888,Kepler-355 c,Kepler-355,25.76259060480909,2.839444444444444,285.7994917,42.8117427,6.986524999999999,0.06447666666666667,
3889,Kepler-356 b,Kepler-356,4.6126765093909095,1.503111111111111,292.4210998,37.6827919,3.0334499999999998,0.01371,
3890,Kepler-356 c,Kepler-356,13.121592146881818,1.8574444444444442,292.4210998,37.6827919,3.598875,0.019641666666666665,
3891,Kepler-357 b,Kepler-357,6.475390652349999,1.8044444444444443,291.2429746,44.0086337,2.6600571428571427,0.055158000000000006,
3892,Kepler-357 c,Kepler-357,16.85825246646364,2.4202222222222223,291.2429746,44.0086337,2.114275,0.08004833333333333,
3893,Kepler-357 d,Kepler-357,49.500456666000005,2.949666666666667,291.2429746,44.0086337,6.1925625,0.11215166666666666,
3894,Kepler-358 b,Kepler-358,34.06070968883,2.8635,293.2302333,48.2813901,2.4965875,0.08791166666666667,
3895,Kepler-358 c,Kepler-358,83.48861955347999,3.107625,293.2302333,48.2813901,6.3140375,0.10161333333333333,
3896,Kepler-359 b,Kepler-359,25.563703739054542,3.65925,293.2936129,42.1963497,4.4970125,0.118755,
3897,Kepler-359 c,Kepler-359,57.689682253025005,4.819222222222222,293.2936129,42.1963497,4.79255,0.17116666666666666,
3898,Kepler-359 d,Kepler-359,77.086836773,23.582124999999998,293.2936129,42.1963497,4.263314285714286,0.10123600000000002,
3899,Kepler-36 b,Kepler-36,13.850154778666667,1.470923076923077,291.2501859,49.2318073,7.0811,0.007696666666666667,
3900,Kepler-36 c,Kepler-36,16.231461338,3.792538461538461,291.2501859,49.2318073,7.702988888888888,0.04822,
3901,Kepler-360 b,Kepler-360,3.28971201987,1.5352222222222223,286.2847077,44.7815817,2.3507285714285717,0.024537999999999997,
3902,Kepler-360 c,Kepler-360,7.186454702545455,2.1195555555555554,286.2847077,44.7815817,1.4854625,0.04161666666666667,
3903,Kepler-361 b,Kepler-361,8.4865171015,1.404875,296.8034146,46.74110110000001,5.3162142857142864,0.011562,
3904,Kepler-361 c,Kepler-361,55.18693872,2.482666666666667,296.8034146,46.74110110000001,9.141325,0.03657833333333333,
3905,Kepler-362 b,Kepler-362,10.327348834355554,1.124625,291.771603,47.5299192,1.9113333333333333,0.013185,
3906,Kepler-362 c,Kepler-362,37.865905512090904,2.018,291.771603,47.5299192,4.8724875,0.040780000000000004,
3907,Kepler-363 b,Kepler-363,3.61460211423,1.4164444444444444,283.1920779,41.3054172,3.2527000000000004,0.006522,
3908,Kepler-363 c,Kepler-363,7.542325711681818,2.011,283.1920779,41.3054172,4.795257142857143,0.012689999999999998,
3909,Kepler-363 d,Kepler-363,11.932074006866666,2.4013333333333335,283.1920779,41.3054172,6.3397625,0.01796666666666667,
3910,Kepler-364 b,Kepler-364,25.745873765499997,1.5352222222222223,281.5699998,47.3986233,7.0001375,0.014148333333333332,
3911,Kepler-364 c,Kepler-364,59.980970369190906,2.2665555555555557,281.5699998,47.3986233,7.076662499999999,0.028493333333333332,
3912,Kepler-365 b,Kepler-365,10.66488049985,1.8614285714285714,295.626564,49.130411,3.1339,0.029918333333333335,
3913,Kepler-365 c,Kepler-365,17.783704702777776,1.6133333333333333,295.626564,49.130411,4.023257142857143,0.024210000000000002,
3914,Kepler-366 b,Kepler-366,3.2819213636100004,1.7157777777777778,296.8520316,49.08443590000001,2.8755571428571427,0.019466,
3915,Kepler-366 c,Kepler-366,12.516160285645453,2.066777777777778,296.8520316,49.084435899999995,4.8747,0.028855000000000002,
3916,Kepler-367 b,Kepler-367,37.815640464163636,1.1765555555555556,297.292558,49.98174989999999,4.5401875,0.02753,
3917,Kepler-367 c,Kepler-367,53.57809684659091,1.2626666666666668,297.292558,49.98174989999999,5.3686,0.02580333333333333,
3918,Kepler-368 b,Kepler-368,26.847579996754543,2.277111111111111,291.880018,45.38784189999999,10.0425,0.026331666666666666,
3919,Kepler-368 c,Kepler-368,72.38143142444444,2.933875,291.880018,45.3878419,7.932828571428572,0.036346,
3920,Kepler-369 b,Kepler-369,2.7327886559727275,1.1934,293.6743322,47.9084727,1.0667428571428572,0.064548,
3921,Kepler-369 c,Kepler-369,14.871498688483333,1.4207,293.6743322,47.9084727,2.5480125,0.09766666666666667,
3922,Kepler-37 b,Kepler-37,13.367191900925,0.2965554981818182,284.0592503,44.5183733,3.4600666666666666,0.001266,
3923,Kepler-37 c,Kepler-37,21.301943135946665,0.7225384615384616,284.0592503,44.5183733,3.8589571428571428,0.00868,
3924,Kepler-37 d,Kepler-37,42.00287025631778,1.9289255813333333,284.0592503,44.5183733,4.4915969,0.05985268625,
3925,Kepler-37 e,Kepler-37,51.06864458857143,0.37,284.0592503,44.5183733,8.991333333333333,0.0027,
3926,Kepler-370 b,Kepler-370,4.57950615668,1.4004444444444446,292.1710683,40.9162381,3.1504857142857143,0.021728,
3927,Kepler-370 c,Kepler-370,19.02330934512727,2.0186666666666664,292.1710683,40.9162381,3.4911624999999997,0.043386666666666664,
3928,Kepler-371 b,Kepler-371,34.76306120076364,1.8865555555555555,292.3264835,38.6575441,4.2263375000000005,0.03137333333333333,
3929,Kepler-371 c,Kepler-371,67.96856160333333,1.7577500000000001,292.3264835,38.6575441,7.8950000000000005,0.02969,
3930,Kepler-372 b,Kepler-372,6.8497596075,1.548125,291.2562253,49.2589288,4.557166666666666,0.0146175,
3931,Kepler-372 c,Kepler-372,20.05439974,2.5045555555555556,291.2562253,49.25892880000001,6.6971625,0.03195,
3932,Kepler-372 d,Kepler-372,30.090717726666664,2.337875,291.2562253,49.2589288,7.599114285714285,0.026484,
3933,Kepler-373 b,Kepler-373,5.53532857712,1.615,289.3879904,50.5970115,2.821142857142857,0.026716,
3934,Kepler-373 c,Kepler-373,16.72608367998,1.411888888888889,289.3879904,50.5970115,2.7682285714285717,0.018906,
3935,Kepler-374 b,Kepler-374,1.8978274669400002,1.2704444444444445,294.1378921,42.3704075,2.6953142857142858,0.013384000000000002,
3936,Kepler-374 c,Kepler-374,3.28280322231,1.3182222222222224,294.1378921,42.3704075,3.267285714285714,0.014516000000000001,
3937,Kepler-374 d,Kepler-374,5.02819395588,1.5376666666666667,294.1378921,42.3704075,3.534742857142857,0.01863,
3938,Kepler-375 b,Kepler-375,12.12591032511,1.7253333333333334,288.6178715,48.0983639,3.080042857142857,0.034908,
3939,Kepler-375 c,Kepler-375,19.986713232,3.013888888888889,288.6178715,48.0983639,3.9237625,0.07233166666666667,
3940,Kepler-376 b,Kepler-376,4.92030963691,1.0931111111111111,291.6071451,38.4103192,4.005557142857143,0.008243999999999998,
3941,Kepler-376 c,Kepler-376,14.172272917463637,2.0347777777777782,291.6071451,38.4103192,2.6088625,0.025736666666666668,
3942,Kepler-377 b,Kepler-377,12.50945371194,1.3465555555555555,295.4220717,38.7356737,3.6372571428571425,0.014979999999999999,
3943,Kepler-377 c,Kepler-377,27.014461564654543,1.837888888888889,295.4220717,38.7356737,5.5455875,0.029388333333333336,
3944,Kepler-378 b,Kepler-378,16.09230560428,1.4461249999999999,294.9489697,46.4388673,2.0262625,0.013253333333333334,
3945,Kepler-378 c,Kepler-378,28.9060306608,1.2057142857142857,294.9489697,46.4388673,2.986333333333333,0.0103575,
3946,Kepler-379 b,Kepler-379,20.09846103173,1.552375,295.7010981,38.9458209,5.2277,0.015902,
3947,Kepler-379 c,Kepler-379,62.784526604681815,2.241222222222222,295.7010981,38.9458209,4.8027625,0.03268,
3948,Kepler-38 b,Kepler-38,105.599,4.3,286.830312,42.2791434,,0.05,
3949,Kepler-380 b,Kepler-380,3.9308527162399995,1.176111111111111,282.3947017,48.7591334,2.9583142857142852,0.009637999999999999,
3950,Kepler-380 c,Kepler-380,7.63007197082,1.3543333333333334,282.3947017,48.7591334,2.770285714285714,0.012573999999999998,
3951,Kepler-381 b,Kepler-381,5.629044256554545,1.1426666666666667,285.1828685,43.83102829999999,3.8937125,0.003906666666666667,
3952,Kepler-381 c,Kepler-381,13.391514703327273,1.272,285.1828685,43.83102829999999,3.4329375,0.004803333333333334,
3953,Kepler-381 d,Kepler-381,8.256287046625,1.2142552142857144,285.1828685,43.8310283,2.04662,0.003896,
3954,Kepler-382 b,Kepler-382,5.26213828353,1.537,299.1362435,45.8699582,3.2632,0.019854,
3955,Kepler-382 c,Kepler-382,12.16278090432,2.0389999999999997,299.1362435,45.8699582,1.9807285714285714,0.031852000000000005,
3956,Kepler-383 b,Kepler-383,12.90471137355,1.3842857142857141,291.3426078,38.3631616,3.2576875,0.041855,
3957,Kepler-383 c,Kepler-383,31.20092248297778,1.3614285714285714,291.3426078,38.3631616,3.8901142857142856,0.035776,
3958,Kepler-384 b,Kepler-384,22.596903381245454,1.3446666666666667,286.0261113,44.7828571,6.3650375,0.015193333333333335,
3959,Kepler-384 c,Kepler-384,45.348377883936365,1.5058888888888888,286.0261113,44.7828571,4.7419375,0.016963333333333334,
3960,Kepler-385 b,Kepler-385,10.043734627272729,2.9593,294.3385109,50.3365178,5.387887500000001,0.04771333333333333,
3961,Kepler-385 c,Kepler-385,15.162419944545455,3.0878,294.3385109,50.3365178,6.97005,0.0486,
3962,Kepler-385 d,Kepler-385,56.414901808749995,2.5372741333333333,294.3385109,50.3365178,7.8394,0.045748,
3963,Kepler-386 b,Kepler-386,12.310257113677777,1.364375,289.8589165,48.6938077,3.7053333333333334,0.028852500000000003,
3964,Kepler-386 c,Kepler-386,25.193550080290905,1.8327777777777778,289.8589165,48.6938077,4.6272875,0.05416000000000001,
3965,Kepler-387 b,Kepler-387,6.791645223660001,1.0843333333333334,287.7982699,45.6567655,3.2407428571428567,0.010435999999999999,
3966,Kepler-387 c,Kepler-387,11.83765522951,1.0373333333333334,287.7982699,45.6567655,3.3510142857142857,0.0093,
3967,Kepler-388 b,Kepler-388,3.1732595283444445,0.9071428571428571,284.8280577,44.6086451,1.9906,0.021079999999999998,
3968,Kepler-388 c,Kepler-388,13.297103509277779,0.9657142857142856,284.8280577,44.6086451,3.2821428571428575,0.02407,
3969,Kepler-389 b,Kepler-389,3.2441625845800006,1.5926666666666667,291.9600082,44.9000587,2.0487142857142855,0.039195999999999995,
3970,Kepler-389 c,Kepler-389,14.512134061344446,1.524625,291.9600082,44.9000587,3.5676666666666663,0.0353775,
3971,Kepler-39 b,Kepler-39,21.08720884846154,13.435671636363635,296.9603348,46.0342954,5.949607777777778,0.9182033333333334,
3972,Kepler-390 b,Kepler-390,6.73808977959,0.7907777777777778,291.6288086,41.2088351,2.463,0.010522,
3973,Kepler-390 c,Kepler-390,13.060052011122222,0.825125,291.6288086,41.2088351,2.8540000000000005,0.0109275,
3974,Kepler-391 b,Kepler-391,7.416878381572727,2.5834,290.6218844,51.0573453,7.060657142857143,0.007114,
3975,Kepler-391 c,Kepler-391,20.487162156536364,2.975111111111111,290.6218844,51.0573453,10.149228571428571,0.009098,
3976,Kepler-392 b,Kepler-392,5.34184336774,1.0717777777777777,288.660826,43.3681938,3.4059285714285714,0.006992,
3977,Kepler-392 c,Kepler-392,10.423126744222223,1.17375,288.660826,43.3681938,2.2624999999999997,0.0079675,
3978,Kepler-393 b,Kepler-393,9.182461544079999,1.4495555555555555,290.995205,45.192188,4.337028571428571,0.008513999999999999,
3979,Kepler-393 c,Kepler-393,14.61347216378,1.389888888888889,290.995205,45.192188,5.296742857142858,0.008172,
3980,Kepler-394 b,Kepler-394,8.00508720493,1.6254444444444445,296.3019792,50.6723115,3.3333285714285714,0.020805999999999998,
3981,Kepler-394 c,Kepler-394,12.13076843555,1.6965555555555556,296.3019792,50.6723115,3.7994714285714286,0.023076000000000003,
3982,Kepler-394 d,Kepler-394,5.613567305875,1.4390954485714287,296.3019792,50.6723115,2.91646,0.015914,
3983,Kepler-395 b,Kepler-395,7.053920674258333,1.0215833333333333,293.5111889,45.13662519999999,1.7612375,0.040363333333333334,
3984,Kepler-395 c,Kepler-395,34.98924684128571,1.3252307692307694,293.5111889,45.1366252,4.547777777777778,0.06330428571428572,
3985,Kepler-396 b,Kepler-396,42.992500377,3.335888888888889,296.1328135,48.9773095,4.664785714285714,0.11124,
3986,Kepler-396 c,Kepler-396,88.51011044881916,5.368443026,296.1328135,48.9773095,7.150923112499999,0.26679251,
3987,Kepler-397 b,Kepler-397,22.2508537,2.051428571428571,295.8940373,42.3805156,1.6595714285714285,0.06880800000000001,
3988,Kepler-397 c,Kepler-397,135.4978535521,5.992857142857143,295.8940373,42.3805156,6.64035,0.5597466666666667,
3989,Kepler-398 b,Kepler-398,4.08141509559,0.953625,291.4688524,40.3437001,2.31275,0.016380000000000002,
3990,Kepler-398 c,Kepler-398,11.41944045931,0.9881249999999999,291.4688524,40.3437001,3.30875,0.015493333333333333,
3991,Kepler-398 d,Kepler-398,6.834389630233334,0.8884285714285713,291.4688524,40.3437001,2.2134428571428573,0.017465,
3992,Kepler-399 b,Kepler-399,14.425245576244444,1.2114285714285715,299.5017242,40.6707669,3.6869142857142854,0.022078,
3993,Kepler-399 c,Kepler-399,26.67571754229,1.9157142857142857,299.5017242,40.6707669,2.7095875,0.04879,
3994,Kepler-399 d,Kepler-399,58.034053745719994,2.3485714285714288,299.5017242,40.6707669,5.5704125,0.08272666666666666,
3995,Kepler-4 b,Kepler-4,3.213642849793077,4.085078856363636,285.6154492,50.1357712,4.0798888875,0.07383290375,
3996,Kepler-40 b,Kepler-40,6.873228834516429,13.609627570833332,296.8136883,47.5265446,6.858893322222222,0.3840209014285714,
3997,Kepler-400 b,Kepler-400,9.02437752221,1.67,290.9444679,40.4800528,3.17355,0.021521666666666665,
3998,Kepler-400 c,Kepler-400,17.34085892554,1.5357142857142858,290.9444679,40.4800528,3.4737,0.016973333333333337,
3999,Kepler-401 b,Kepler-401,14.383331544954546,1.892111111111111,290.0827494,50.8634361,8.604700000000001,0.016823333333333333,
4000,Kepler-401 c,Kepler-401,47.31905001730001,2.4264444444444444,290.0827494,50.8634361,10.6934,0.025085,
4001,Kepler-401 d,Kepler-401,184.25865344014287,2.653166666666667,290.0827494,50.8634361,11.44725,0.029286666666666666,
4002,Kepler-402 b,Kepler-402,4.028755730119999,1.2183333333333333,288.3701976,43.3546109,3.049071428571428,0.009850000000000001,
4003,Kepler-402 c,Kepler-402,6.124807469818182,1.5274444444444444,288.3701976,43.35461089999999,3.613125,0.014325,
4004,Kepler-402 d,Kepler-402,8.921130993136364,1.2493333333333334,288.3701976,43.35461089999999,3.944125,0.010848333333333333,
4005,Kepler-402 e,Kepler-402,11.242816791618182,1.4956666666666667,288.3701976,43.35461089999999,4.2107874999999995,0.014001666666666667,
4006,Kepler-403 b,Kepler-403,7.0314424630416665,1.3564,289.9214256,46.7445267,5.89605,0.008833333333333334,
4007,Kepler-403 c,Kepler-403,54.28108975575,1.8539999999999999,289.9214256,46.7445267,5.386675,0.015330000000000002,
4008,Kepler-403 d,Kepler-403,13.61166559225,1.434125,289.9214256,46.7445267,7.603133333333333,0.00953,
4009,Kepler-404 b,Kepler-404,11.829168707914286,1.1788333333333334,286.3985796,45.3435241,3.7359,0.021566666666666665,
4010,Kepler-404 c,Kepler-404,14.751199933333332,1.5356666666666667,286.3985796,45.3435241,1.484525,0.02494,
4011,Kepler-405 b,Kepler-405,10.61370907517,2.1724444444444444,291.4094615,38.3400107,3.585228571428572,0.06449200000000001,
4012,Kepler-405 c,Kepler-405,29.727129315000003,3.5186666666666664,291.4094615,38.3400107,3.5305874999999998,0.119,
4013,Kepler-406 b,Kepler-406,2.42630147885,1.4032,291.8481764,44.9682807,2.6679285714285714,0.01874,
4014,Kepler-406 c,Kepler-406,4.623344848836364,0.7998999999999999,291.8481764,44.9682807,3.0246166666666667,0.006044,
4015,Kepler-407 b,Kepler-407,0.6693122051230769,1.1642727272727273,286.0363025,49.6145027,1.6448285714285713,0.01355,
4016,Kepler-407 c,Kepler-407,2545.8746925,,286.0363025,49.6145027,,,
4017,Kepler-408 b,Kepler-408,2.4650274662454548,0.7202,284.7862158,48.4232622,1.2292166666666666,0.0030299999999999997,
4018,Kepler-409 b,Kepler-409,68.95846793416666,1.0570000000000002,293.6792058,46.8527337,3.1246571428571426,0.012195,
4019,Kepler-41 b,Kepler-41,1.85555881279875,11.533555300769232,294.5132465,45.9816453,2.37732342,1.0902005385714286,
4020,Kepler-410 A b,Kepler-410 A,17.83372657818182,2.543967,283.1510448,45.14008379999999,4.470575,0.032337142857142856,
4021,Kepler-411 b,Kepler-411,3.0051587335942855,2.0296759563636364,287.6057027,49.5233937,2.034773866666667,0.06950669500000001,
4022,Kepler-411 c,Kepler-411,7.834434665794616,3.5304335350000002,287.6057027,49.5233937,2.8990475375,0.20233804142857142,
4023,Kepler-411 d,Kepler-411,58.01963612,3.4372857142857143,287.6057027,49.5233937,5.4162799999999995,0.13064,
4024,Kepler-411 e,Kepler-411,31.509728,,287.6057027,49.5233937,,,
4025,Kepler-412 b,Kepler-412,1.7208607070346154,13.488165946363637,286.1103053,43.6809612,2.0347001000000002,1.033566552857143,
4026,Kepler-413 b,Kepler-413,66.262,4.347,288.5106679,51.1624235,,,
4027,Kepler-414 b,Kepler-414,4.6996888091999995,1.947222222222222,297.9615616,48.24433629999999,2.510742857142857,0.04026166666666667,
4028,Kepler-414 c,Kepler-414,7.170754586700001,2.890888888888889,297.9615616,48.24433629999999,2.9944142857142855,0.08938666666666667,
4029,Kepler-415 b,Kepler-415,4.176304065,1.444125,293.8045041,38.6390517,2.332516666666667,0.057082,
4030,Kepler-415 c,Kepler-415,8.707953940000001,2.404857142857143,293.8045041,38.6390517,2.553785714285714,0.15815500000000002,
4031,Kepler-416 b,Kepler-416,6.319387923,2.5741111111111112,291.5569554,39.2272923,3.2631,0.057850000000000006,
